id_jugador,jugador,equipo,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,minJug,feat1N,feat2N,feat3N,feat4N,feat5N,feat6N,feat7N,feat8N,feat9N,feat10N,feat11N,PCA1a,PCA2a,PCA1b,PCA2b
"14464,Aritz Aduriz,Athletic Club,""0,8607863974495219"",""0,2869287991498406"",""0,6233766233766234"",""0,19128586609989373"",""0,5738575982996812"",""2,1997874601487784"",""0,6695005313496281"",""2,104144527098831"",""0,0"",""0,6695005313496281"",""0,3205944798301486"",941,""0,019271367864304518"",""0,11315459832807058"",""0,07327956124267289"",""0,01329917500135754"",""0,049959208116364374"",""0,10394205164370846"",""0,05355445052293422"",""0,04280458139614085"",""0,0"",""0,009480938380759628"",""0,11524070641997673"",""-0,11176235675503596"",""0,047810193198432244"",""-0,1096475231651251"",""-0,05645530277665849"""
"18498,Raúl García,Athletic Club,""2,7994955863808326"",""0,11349306431273645"",""0,5571748878923767"",""0,4539722572509458"",""0,7944514501891552"",""1,8537200504413616"",""0,8701134930643128"",""4,047919293820933"",""0,11349306431273645"",""2,9886506935687263"",""0,2221630261054875"",2379,""0,06267537386684324"",""0,04475766163375974"",""0,06549737315946956"",""0,031562480898555983"",""0,06916378811737961"",""0,08759003708609302"",""0,06960181184578547"",""0,08234676309819317"",""0,06729436628398937"",""0,04232291348629616"",""0,07985859295631105"",""-0,035560372340925246"",""0,01194623813793605"",""-0,03525374277679889"",""-0,012927427095180941"""
"18507,Diego Da Silva Costa,Atlético de Madrid,""0,4847396768402154"",""0,2423698384201077"",""0,7033333333333334"",""0,8078994614003591"",""0,9694793536804308"",""3,2315978456014363"",""0,5655296229802513"",""2,181328545780969"",""0,0"",""0,5655296229802513"",""0,2597623089983022"",1114,""0,010852398061227137"",""0,09558211582290342"",""0,08267868274372961"",""0,056169316320814386"",""0,0844014629039477"",""0,15269607461826498"",""0,045237646267577286"",""0,04437473476137385"",""0,0"",""0,00800858439523771"",""0,09337400945302717"",""-0,10363974480975517"",""0,058387101804793125"",""-0,09193763556276255"",""-0,09754544677060592"""
"19054,Lionel Messi,Barcelona,""6,974169741697417"",""0,4981549815498154"",""0,812568306010929"",""4,450184501845018"",""3,387453874538745"",""2,092250922509225"",""3,0221402214022137"",""13,483394833948338"",""1,029520295202952"",""8,667896678966791"",""0,385132611131864"",2710,""0,15613837653403914"",""0,19645475466183468"",""0,09551954101462663"",""0,30939966284523573"",""0,29490680894371984"",""0,09886084786770363"",""0,2417459753679167"",""0,2742925042614899"",""0,6104418473650592"",""0,12274791498434083"",""0,13843954579542464"",""0,6122148363710797"",""0,22847006414876825"",""0,665978674589107"",""-0,14953892124506"""
"19927,Karim Benzema,Real Madrid,""2,5531914893617023"",""0,121580547112462"",""0,8258664412510567"",""1,4285714285714284"",""1,0030395136778114"",""1,8844984802431608"",""1,4589665653495445"",""6,291793313069909"",""0,09118541033434653"",""2,3404255319148937"",""0,22059651097355093"",2961,""0,057161094279938686"",""0,047947079602257976"",""0,09708277177946321"",""0,09932161647839241"",""0,08732316163669158"",""0,08904434719464982"",""0,11670513924928323"",""0,12799385951321862"",""0,054067307460185995"",""0,03314326010781591"",""0,0792954943324121"",""0,011490968694542816"",""0,027821771862583278"",""0,017708518894105678"",""-0,030064382520243245"""
"27672,Pape Diop,Eibar,""4,966044142614602"",""0,3438030560271647"",""0,7316209034543845"",""0,6494057724957555"",""0,22920203735144315"",""1,1460101867572157"",""0,3438030560271647"",""4,8132427843803045"",""0,0"",""7,296264855687606"",""0,3169054441260745"",2356,""0,11118026932844613"",""0,13558379927000988"",""0,08600396099343964"",""0,04515002175227432"",""0,019953996110992734"",""0,05415007230202055"",""0,027501372876469192"",""0,09791572769360307"",""0,0"",""0,1033239471326891"",""0,11391464777800869"",""-0,020242913431149874"",""-0,05056839890283544"",""-0,039370467417777374"",""0,07176628639557167"""
"34703,Ivan Rakitic,Barcelona,""9,70488081725312"",""0,0340522133938706"",""0,9143984220907296"",""0,6469920544835415"",""0,5448354143019296"",""0,8513053348467651"",""0,5448354143019296"",""7,763904653802498"",""0,1362088535754824"",""12,46311010215664"",""0,248778899381309"",2643,""0,21727379622014145"",""0,013428991931733436"",""0,10748993892143088"",""0,044982207689987036"",""0,04743257897591008"",""0,04022498749639312"",""0,04358228242112846"",""0,157940999026231"",""0,08076342408354682"",""0,17649273358001732"",""0,08942591938038197"",""0,08790381223791532"",""-0,1651133044612102"",""0,05947106950524903"",""0,18136437278888656"""
"37055,Luka Modric,Real Madrid,""7,84103935804356"",""0,10317157050057316"",""0,8894764674775251"",""1,8570882690103168"",""1,2380588460068782"",""1,2380588460068782"",""1,788307222009935"",""8,563240351547574"",""0,06878104700038212"",""11,761559037065346"",""0,2458552365547917"",2617,""0,17554593608248648"",""0,04068722851613084"",""0,10456029762453217"",""0,12911430617481504"",""0,10778360299006239"",""0,058499459079966565"",""0,14304964097320907"",""0,17420187345587185"",""0,04078290597111469"",""0,16655792082388918"",""0,08837498123060414"",""0,12030439043805982"",""-0,1215570550799148"",""0,1134002027205747"",""0,1113776024595988"""
"37064,Andrés Guardado,Real Betis,""4,696321642429427"",""0,15397775876817793"",""0,8888190954773869"",""0,9238665526090676"",""0,4619332763045338"",""1,424294268605646"",""1,1548331907613345"",""6,313088109495298"",""0,15397775876817793"",""7,544910179640717"",""0,2737642585551331"",2338,""0,10514169630063144"",""0,06072339722082373"",""0,10448302181736055"",""0,06423194359081666"",""0,04021523938194942"",""0,06729926008998767"",""0,09237700954799176"",""0,1284270592460153"",""0,09129928565133202"",""0,10684506606341088"",""0,0984071421477665"",""0,05540769367362614"",""-0,03487400324053104"",""0,03963655580519136"",""0,0616339947290387"""
