id_jugador,jugador,equipo,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,minJug,feat1N,feat2N,feat3N,feat4N,feat5N,feat6N,feat7N,feat8N,feat9N,feat10N,feat11N,PCA1,PCA2,clusters
"10316,Joaquín Sánchez Rodríguez,Real Betis,""2,284533648170012"",""0,2656434474616293"",""0,8475177304964538"",""2,550177095631641"",""1,3813459268004722"",""1,6469893742621011"",""2,337662337662338"",""6,216056670602125"",""0,0"",""3,1877213695395517"",""0,3161538461538462"",1694,""0,04482914426813352"",""0,08017188802820754"",""0,07787070473558931"",""0,13320408330183212"",""0,07874188460787912"",""0,06181048053402988"",""0,14257643583648244"",""0,10301563066678288"",""0,0"",""0,040927619376332665"",""0,06662079568217581"",""0,03301995676881324"",""0,021033876535440213"",2"
"14464,Aritz Aduriz,Athletic Club,""0,8607863974495219"",""0,2869287991498406"",""0,6233766233766234"",""0,19128586609989373"",""0,5738575982996812"",""2,1997874601487784"",""0,6695005313496281"",""2,104144527098831"",""0,0"",""0,6695005313496281"",""0,4225053078556264"",941,""0,016891113696759108"",""0,08659586290315636"",""0,05727641467700576"",""0,009991485879972707"",""0,03271202955752814"",""0,08255664675763165"",""0,04083352758547504"",""0,03487094583585078"",""0,0"",""0,008595814923212054"",""0,08903146405369786"",""-0,07906873493569024"",""-0,024395038511975303"",1"
"17679,Sergio García,Espanyol,""2,1183591123066576"",""0,3026227303295225"",""0,6856492027334852"",""0,9683927370544722"",""1,5131136516476127"",""2,844653665097512"",""1,6341627437794215"",""4,418291862811028"",""0,0605245460659045"",""2,42098184263618"",""0,2756563245823389"",1487,""0,04156832022736017"",""0,09133233242756124"",""0,06299807626086573"",""0,05058231721885309"",""0,08625313778758681"",""0,10675807187362282"",""0,09966927037795792"",""0,07322216428141155"",""0,033196044798411484"",""0,0310833388134981"",""0,05808704813150705"",""-0,00020596837955246582"",""-0,0020507227582837427"",1"
"17740,Jesús Navas,Sevilla,""3,75"",""0,1327433628318584"",""0,770098730606488"",""1,1615044247787611"",""0,6969026548672567"",""0,5641592920353983"",""1,3938053097345129"",""5,6084070796460175"",""0,0663716814159292"",""4,3141592920354"",""0,3261443661971831"",2712,""0,07358582402152926"",""0,04006229448961166"",""0,07075737617097662"",""0,06066917172877971"",""0,039726058019070414"",""0,02117254518054754"",""0,08500962269453982"",""0,09294535474204738"",""0,036403037326871585"",""0,05539012007777765"",""0,06872602515403854"",""0,017222361578009673"",""0,02660450251115276"",1"
"17804,Juan Francisco Torres Belén,Atlético de Madrid,""2,293349906774394"",""0,05593536357986326"",""0,8220779220779221"",""0,6152889993784959"",""0,7271597265382225"",""0,6712243629583592"",""1,1187072715972657"",""3,915475450590429"",""0,0"",""1,845866998135488"",""0,2754686226568867"",1609,""0,04500214470925095"",""0,01688143919450386"",""0,07553327185530136"",""0,03213855510988113"",""0,041450824277733764"",""0,02519063029121994"",""0,06823110975394125"",""0,06488923674240045"",""0,0"",""0,0236993554834861"",""0,0580474950728401"",""-0,04346369351321805"",""0,011673165738640991"",1"
"18498,Raúl García,Athletic Club,""2,7994955863808326"",""0,11349306431273645"",""0,5571748878923767"",""0,4539722572509458"",""0,7944514501891552"",""1,8537200504413616"",""0,8701134930643128"",""4,047919293820933"",""0,11349306431273645"",""2,9886506935687263"",""0,3846563665423548"",2379,""0,054934183884924735"",""0,034252503989857144"",""0,05119373863215465"",""0,023712454509594756"",""0,04528670422350523"",""0,06956895343947285"",""0,053069118929468334"",""0,06708416300535572"",""0,062247816664864924"",""0,03837172194659586"",""0,08105583251641423"",""-0,0025558267140900373"",""-0,00995117315703263"",1"
"18507,Diego Da Silva Costa,Atlético de Madrid,""0,4847396768402154"",""0,2423698384201077"",""0,7033333333333334"",""0,8078994614003591"",""0,9694793536804308"",""3,2315978456014363"",""0,5655296229802513"",""2,181328545780969"",""0,0"",""0,5655296229802513"",""0,3310696095076401"",1114,""0,009511991614991213"",""0,07314785187780083"",""0,06462291036509116"",""0,042199228963439486"",""0,05526394939611127"",""0,12127984481918876"",""0,03449223470191383"",""0,03615007837650811"",""0,0"",""0,00726091727355704"",""0,06976388577873986"",""-0,06925874102345078"",""-0,03473019232159613"",1"
"19054,Lionel Messi,Barcelona,""6,974169741697417"",""0,4981549815498154"",""0,812568306010929"",""4,450184501845018"",""3,3874538745387452"",""2,092250922509225"",""3,0221402214022137"",""13,483394833948338"",""1,029520295202952"",""8,667896678966791"",""0,5237205827418753"",2710,""0,1368533406156854"",""0,15034447784477886"",""0,0746595196277605"",""0,23244767906813255"",""0,19309754126633855"",""0,07852086779612827"",""0,18432344758417568"",""0,22345362919831346"",""0,5646634970746769"",""0,11128838908570396"",""0,11035982121317636"",""0,5725604022152251"",""-0,1122359446109036"",3"
"19927,Karim Benzema,Real Madrid,""2,5531914893617023"",""0,121580547112462"",""0,8258664412510567"",""1,4285714285714284"",""1,0030395136778114"",""1,8844984802431608"",""1,4589665653495445"",""6,291793313069909"",""0,09118541033434653"",""2,3404255319148937"",""0,3055711873944851"",2961,""0,050100986567849705"",""0,03669332747579427"",""0,07588136446422349"",""0,07461895407185966"",""0,057177004044237374"",""0,07072404864886632"",""0,0889838748483011"",""0,10427077655779478"",""0,05001268350074762"",""0,030049064596476858"",""0,06439078913454549"",""0,032663409844855516"",""0,006348475829305864"",1"
