id_jugador,jugador,equipo,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11
"7261,Daniele Bonera,Villarreal,""1,931330472103004"",""0,0"",""0,9032258064516128"",""0,0"",""0,0"",""0,3862660944206008"",""0,0"",""0,0"",""0,0"",""13,133047210300429"",""0,09836065573770493"""
"10316,Joaquín Sánchez Rodríguez,Real Betis,""2,2845336481700116"",""0,2656434474616293"",""0,8475177304964538"",""2,550177095631641"",""1,3813459268004722"",""1,6469893742621011"",""2,337662337662338"",""6,216056670602125"",""0,0"",""3,187721369539552"",""0,3161538461538462"""
"11129,David López,Espanyol,""3,807692307692308"",""0,04945054945054945"",""0,8831814415907208"",""0,2967032967032967"",""0,14835164835164835"",""0,2967032967032967"",""0,1978021978021978"",""0,7912087912087912"",""0,0"",""12,956043956043954"",""0,16492829204693613"""
"11602,Borja Fernández,Real Valladolid,""2,6817640047675804"",""0,0"",""0,7889182058047494"",""0,10727056019070323"",""0,0"",""0,7508939213349226"",""0,10727056019070323"",""0,6436233611442193"",""0,0"",""7,401668653158523"",""0,2298456260720412"""
"14028,Juan José Camacho Barnola,Huesca,""0,0"",""0,0"",""0,5454545454545454"",""5,294117647058823"",""0,0"",""2,647058823529412"",""2,647058823529412"",""2,647058823529412"",""0,0"",""0,0"",""0,15555555555555556"""
"14464,Aritz Aduriz,Athletic Club,""0,8607863974495219"",""0,2869287991498406"",""0,6233766233766234"",""0,19128586609989373"",""0,5738575982996812"",""2,1997874601487784"",""0,6695005313496281"",""2,104144527098831"",""0,0"",""0,6695005313496281"",""0,4225053078556264"""
"14725,Gorka Iraizoz,Girona,""0,8064516129032258"",""0,0"",""0,6042780748663101"",""0,16129032258064516"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""14,35483870967742"",""0,0"""
"15943,Thomas Vermaelen,Barcelona,""4,75298126064736"",""0,0"",""0,9395604395604396"",""0,0"",""0,0"",""0,4599659284497444"",""0,0"",""1,2265758091993186"",""0,0"",""8,586030664395231"",""0,1014799154334038"""
"16021,Diego López,Espanyol,""0,7894736842105263"",""0,0"",""0,6591760299625468"",""0,026315789473684213"",""0,0"",""0,052631578947368425"",""0,026315789473684213"",""0,0"",""0,0"",""12,710526315789473"",""0,0"""
