equipo,id_jugador,jugador,feat11
"Alavés,""49370,0"",Víctor Laguardia,""0,08198433420365535"""
"Alavés,""55179,0"",Mubarak Wakaso,""0,2966417910447761"""
"Alavés,""55378,0"",Manuel Alejandro García Sánchez,""0,2308157099697885"""
"Alavés,""80956,0"",Tomás Pina,""0,27204502814258913"""
"Alavés,""82970,0"",John Guidetti,""0,392226148409894"""
"Alavés,""83091,0"",Borja González Tomás,""0,3426183844011142"""
"Alavés,""84471,0"",Ibai Gómez,""0,3903345724907063"""
"Alavés,""84700,0"",Darko Brasanac,""0,3617021276595745"""
"Alavés,""90728,0"",Joaquín Navarro Jiménez,""0,1843137254901961"""
